"transcript_id","gene_id","padj_gene","padj_tx","psi_AD","psi_ctrl","delta_psi","pval","empirical_pval","regular_FDR","empirical_FDR","robust_to_braak","psi_active_ctrl","cell_type"
"ACSS1-201","ACSS1",0.92222219102779,NA,0.306389559081815,0.398705823550657,-0.0923162644688421,0.789146213650806,NA,0.966152765973269,NA,FALSE,0.369898163354815,"Astrocyte"
"ACSS1-204","ACSS1",0.92222219102779,NA,0.693610440918185,0.601294176449343,0.0923162644688421,0.789146213650805,NA,0.966152765973269,NA,FALSE,0.630101836645185,"Astrocyte"
"ACTB-206","ACTB",0.785569984858825,NA,0.223866415661512,0.205595067212551,0.0182713484489607,0.592002528755602,NA,0.878070864798577,NA,FALSE,0.262476267817611,"Astrocyte"
"ACTB-217","ACTB",0.785569984858825,NA,0.776133584338488,0.794404932787449,-0.0182713484489607,0.5920025287556,NA,0.878070864798577,NA,FALSE,0.737523732182389,"Astrocyte"
"ACTG1-205","ACTG1",0.981241467568037,NA,0.624108001188551,0.679543471830153,-0.0554354706416023,0.981241467568037,NA,0.990202576860899,NA,FALSE,0.50223348409297,"Astrocyte"
"ACTG1-206","ACTG1",0.981241467568037,NA,0.375891998811449,0.320456528169847,0.0554354706416022,0.98124146756804,NA,0.990202576860899,NA,FALSE,0.49776651590703,"Astrocyte"
"ADD3-201","ADD3",0.658169769969567,NA,0.69465384553696,0.763230884120372,-0.0685770385834122,0.375085997939646,NA,0.780573521721622,NA,FALSE,0.786038961038961,"Astrocyte"
"ADD3-203","ADD3",0.658169769969567,NA,0.30534615446304,0.236769115879628,0.0685770385834122,0.375085997939646,NA,0.780573521721622,NA,FALSE,0.213961038961039,"Astrocyte"
"ADGRV1-201","ADGRV1",0.243988088289764,NA,0.429159063730762,0.46180066069506,-0.0326415969642982,0.0739681014353976,NA,0.33204142070901,NA,FALSE,0.282015500670746,"Astrocyte"
"ADGRV1-208","ADGRV1",0.243988088289764,NA,0.018478779638347,0.0510061661857176,-0.0325273865473705,0.438664152721633,NA,0.814661997911605,NA,FALSE,0.071932943749196,"Astrocyte"
"ADGRV1-210","ADGRV1",0.243988088289764,NA,0.0520191347219403,0.0289590189582475,0.0230601157636928,0.931385164734694,NA,0.989596737530613,NA,FALSE,0.0874496940294393,"Astrocyte"
"ADGRV1-227","ADGRV1",0.243988088289764,NA,0.137503058359235,0.0481300840256778,0.0893729743335568,0.700171804376115,NA,0.921059337899532,NA,FALSE,0.172308286013562,"Astrocyte"
"ADGRV1-232","ADGRV1",0.243988088289764,NA,0.220006225942172,0.203773804003282,0.0162324219388906,0.0381443073186864,NA,0.331314086095471,NA,FALSE,0.196935240825477,"Astrocyte"
"ADGRV1-234","ADGRV1",0.243988088289764,NA,0.0584511260113753,0.0444215346970248,0.0140295913143505,0.810080893780809,NA,0.966152765973269,NA,FALSE,0.0154639175257732,"Astrocyte"
"ADGRV1-236","ADGRV1",0.243988088289764,NA,0.0843826115961685,0.16190873143499,-0.0775261198388219,0.0751224933730792,NA,0.33204142070901,NA,FALSE,0.173894417185806,"Astrocyte"
"AGT-201","AGT",0.251015642568085,NA,0.820218329183742,0.827297691089884,-0.00707936190614133,0.417562265632667,NA,0.788728723972815,NA,FALSE,0.933432152064744,"Astrocyte"
"AGT-204","AGT",0.251015642568085,NA,0.0255919811562036,0.0457918954928948,-0.0201999143366913,0.0676846102902864,NA,0.33204142070901,NA,FALSE,0.0621277568964714,"Astrocyte"
"AGT-211","AGT",0.251015642568085,NA,0.154189689660054,0.126910413417221,0.0272792762428327,0.688221438345942,NA,0.910760107032654,NA,FALSE,0.00444009103878444,"Astrocyte"
"ANKRD12-201","ANKRD12",0.210147513912695,NA,0.921716424039047,0.642815573666196,0.278900850372851,0.0179928750884855,NA,0.293754589340327,NA,FALSE,0.762625915750916,"Astrocyte"
"ANKRD12-203","ANKRD12",0.210147513912695,NA,0.0782835759609534,0.357184426333804,-0.278900850372851,0.0179928750884854,NA,0.293754589340327,NA,FALSE,0.237374084249084,"Astrocyte"
"ANKRD26-201","ANKRD26",0.317395406304995,NA,0.471874758583893,0.512536231884058,-0.0406614733001653,0.0989727611058587,NA,0.390588932221335,NA,FALSE,0.794871794871795,"Astrocyte"
"ANKRD26-202","ANKRD26",0.317395406304995,NA,0.528125241416107,0.487463768115942,0.0406614733001653,0.0989727611058586,NA,0.390588932221335,NA,FALSE,0.205128205128205,"Astrocyte"
"AP2M1-202","AP2M1",0.393035478799681,NA,0.566258360761907,0.351021380976193,0.215236979785714,0.156368953931056,NA,0.479965816927269,NA,FALSE,0.304639154704944,"Astrocyte"
"AP2M1-208","AP2M1",0.393035478799681,NA,0.433741639238093,0.648978619023807,-0.215236979785714,0.156368953931056,NA,0.479965816927269,NA,FALSE,0.695360845295056,"Astrocyte"
"APC-201","APC",0.979689373388937,NA,0.538967922719716,0.549047567954891,-0.0100796452351745,0.960437470306866,NA,0.990202576860899,NA,FALSE,0.360606060606061,"Astrocyte"
"APC-205","APC",0.979689373388937,NA,0.461032077280284,0.450952432045109,0.0100796452351745,0.960437470306866,NA,0.990202576860899,NA,FALSE,0.639393939393939,"Astrocyte"
"APP-202","APP",0.629360206573629,NA,0.530299250242935,0.375242883076984,0.15505636716595,0.318063760311405,NA,0.74778820243426,NA,FALSE,0.618296779918864,"Astrocyte"
"APP-204","APP",0.629360206573629,NA,0.469700749757065,0.624757116923015,-0.15505636716595,0.318063760311404,NA,0.74778820243426,NA,FALSE,0.381703220081136,"Astrocyte"
"ARAP2-201","ARAP2",0.680415897893734,NA,0.606431408251905,0.787577614379085,-0.18114620612718,0.398246163796508,NA,0.780573521721622,NA,FALSE,0.596841577540107,"Astrocyte"
"ARAP2-206","ARAP2",0.680415897893734,NA,0.393568591748095,0.212422385620915,0.18114620612718,0.398246163796507,NA,0.780573521721622,NA,FALSE,0.403158422459893,"Astrocyte"
"ARHGEF4-205","ARHGEF4",0.740272257415333,NA,0.636488826587168,0.836105675146771,-0.199616848559603,0.469635088037685,NA,0.826282359382038,NA,FALSE,0.507792207792208,"Astrocyte"
"ARHGEF4-208","ARHGEF4",0.740272257415333,NA,0.363511173412832,0.163894324853229,0.199616848559603,0.469635088037685,NA,0.826282359382038,NA,FALSE,0.492207792207792,"Astrocyte"
"ASPH-201","ASPH",0.655865483267911,NA,0.348447445932006,0.214812009293549,0.133635436638457,0.357123826887808,NA,0.779281031194673,NA,FALSE,0.371875,"Astrocyte"
"ASPH-203","ASPH",0.655865483267911,NA,0.651552554067994,0.785187990706451,-0.133635436638457,0.357123826887806,NA,0.779281031194673,NA,FALSE,0.628125,"Astrocyte"
"ATP13A4-202","ATP13A4",0.568110609665921,NA,0.732570154620043,0.738511513474032,-0.0059413588539895,0.28100094671648,NA,0.675013143742848,NA,FALSE,0.944036892731036,"Astrocyte"
"ATP13A4-211","ATP13A4",0.568110609665921,NA,0.267429845379957,0.261488486525968,0.0059413588539895,0.281000946716477,NA,0.675013143742848,NA,FALSE,0.0559631072689638,"Astrocyte"
"ATRX-201","ATRX",0.243988088289764,NA,0.627152296859047,0.639603685928963,-0.0124513890699158,0.0727853429776311,NA,0.33204142070901,NA,FALSE,0.50992164878215,"Astrocyte"
"ATRX-202","ATRX",0.243988088289764,NA,0.256185006261199,0.25331478202432,0.00287022423687894,0.0568109248472955,NA,0.331314086095471,NA,FALSE,0.181488969363045,"Astrocyte"
"ATRX-213","ATRX",0.243988088289764,NA,0.059756350681955,0.0320604516821637,0.0276958989997913,0.875270695059615,NA,0.986912365347831,NA,FALSE,0.239988558352403,"Astrocyte"
"ATRX-214","ATRX",0.243988088289764,NA,0.0569063461977989,0.0750210803645533,-0.0181147341667544,0.526733643649957,NA,0.849498109463341,NA,FALSE,0.0686008235024031,"Astrocyte"
"BAZ2B-202","BAZ2B",0.658169769969567,NA,0.291645048489959,0.139221770856842,0.152423277633117,0.37498531655286,NA,0.780573521721622,NA,FALSE,0.30515873015873,"Astrocyte"
"BAZ2B-203","BAZ2B",0.658169769969567,NA,0.708354951510041,0.860778229143158,-0.152423277633117,0.374985316552857,NA,0.780573521721622,NA,FALSE,0.69484126984127,"Astrocyte"
"BCAN-201","BCAN",0.357043149513433,NA,0.913100927321175,0.965450503703117,-0.0523495763819415,0.122024644753493,NA,0.437913484800383,NA,FALSE,0.87319493371716,"Astrocyte"
"BCAN-202","BCAN",0.357043149513433,NA,0.0868990726788245,0.034549496296883,0.0523495763819415,0.122024644753491,NA,0.437913484800383,NA,FALSE,0.12680506628284,"Astrocyte"
"CAPN2-201","CAPN2",0.357043149513433,NA,0.348651707328839,0.573376251817263,-0.224724544488424,0.122853556821827,NA,0.437913484800383,NA,FALSE,0.706204759001298,"Astrocyte"
"CAPN2-206","CAPN2",0.357043149513433,NA,0.651348292671161,0.426623748182737,0.224724544488424,0.122853556821827,NA,0.437913484800383,NA,FALSE,0.293795240998702,"Astrocyte"
"CCNL2-203","CCNL2",0.76912601354536,NA,0.247209193473498,0.26373210170388,-0.0165229082303816,0.540063882519376,NA,0.849498109463341,NA,FALSE,0.0293650793650794,"Astrocyte"
"CCNL2-217","CCNL2",0.76912601354536,NA,0.752790806526502,0.73626789829612,0.0165229082303816,0.540063882519376,NA,0.849498109463341,NA,FALSE,0.970634920634921,"Astrocyte"
"CHD9-203","CHD9",0.391833029086591,NA,0.386274481420482,0.303210875882109,0.0830636055383728,0.388903081618151,NA,0.780573521721622,NA,FALSE,0.342321428571429,"Astrocyte"
"CHD9-213","CHD9",0.391833029086591,NA,0.528087035091693,0.651728377216391,-0.123641342124698,0.80540436431808,NA,0.966152765973269,NA,FALSE,0.610952380952381,"Astrocyte"
"CHD9-217","CHD9",0.391833029086591,NA,0.0856384834878256,0.0450607469015003,0.0405777365863252,0.141717519908798,NA,0.479272969157088,NA,FALSE,0.0467261904761905,"Astrocyte"
"CLIP1-210","CLIP1",0.408209106403878,NA,0.565788951970615,0.476610719675278,0.0891782322953377,0.17118446397582,NA,0.497786401824426,NA,FALSE,0.46139594676346,"Astrocyte"
"CLIP1-219","CLIP1",0.408209106403878,NA,0.434211048029385,0.523389280324722,-0.0891782322953377,0.171184463975821,NA,0.497786401824426,NA,FALSE,0.53860405323654,"Astrocyte"
"CLU-201","CLU",0.422478010099356,NA,0.939373148643251,0.91939252588832,0.0199806227549308,0.208226874337949,NA,0.552743912461021,NA,FALSE,0.942382922289479,"Astrocyte"
"CLU-211","CLU",0.422478010099356,NA,0.0130537038109825,0.0372603445373257,-0.0242066407263432,0.753661608186279,NA,0.951766945195244,NA,FALSE,0.0374097068034833,"Astrocyte"
"CLU-215","CLU",0.422478010099356,NA,0.0475731475457665,0.0433471295743542,0.00422601797141236,0.186253746387888,NA,0.51452597439654,NA,FALSE,0.0202073709070377,"Astrocyte"
"DDX17-201","DDX17",0.655865483267911,NA,0.837987980025685,0.828303649112032,0.00968433091365239,0.359668168243695,NA,0.779281031194673,NA,FALSE,0.911064425770308,"Astrocyte"
"DDX17-202","DDX17",0.655865483267911,NA,0.162012019974315,0.171696350887968,-0.00968433091365245,0.359668168243693,NA,0.779281031194673,NA,FALSE,0.0889355742296919,"Astrocyte"
"DDX5-201","DDX5",0.92222219102779,NA,0.342120297614653,0.597082247817542,-0.254961950202889,0.806352613243372,NA,0.966152765973269,NA,FALSE,0.513534812169935,"Astrocyte"
"DDX5-215","DDX5",0.92222219102779,NA,0.657879702385347,0.402917752182458,0.254961950202889,0.806352613243372,NA,0.966152765973269,NA,FALSE,0.486465187830065,"Astrocyte"
"DKK3-201","DKK3",0.458880746400779,NA,0.175894670119139,0.35190558082926,-0.17601091071012,0.989998171609781,NA,0.99161633538329,NA,FALSE,0.315005034435836,"Astrocyte"
"DKK3-202","DKK3",0.458880746400779,NA,0.0878054858112419,0.0905071883464885,-0.00270170253524651,0.210008144148201,NA,0.552743912461021,NA,FALSE,0.0555194173653617,"Astrocyte"
"DKK3-217","DKK3",0.458880746400779,NA,0.736299844069619,0.557587230824252,0.178712613245367,0.760266824295517,NA,0.954653228234712,NA,FALSE,0.629475548198802,"Astrocyte"
"DOCK1-201","DOCK1",0.76912601354536,NA,0.384774823993839,0.560606060606061,-0.175831236612221,0.545831364451559,NA,0.849498109463341,NA,FALSE,0.1125,"Astrocyte"
"DOCK1-206","DOCK1",0.76912601354536,NA,0.615225176006161,0.439393939393939,0.175831236612221,0.545831364451546,NA,0.849498109463341,NA,FALSE,0.8875,"Astrocyte"
"DST-202","DST",0.243988088289764,NA,0.223546780230729,0.151583660367466,0.0719631198632625,0.91208322793237,NA,0.988801084176676,NA,FALSE,0.162777777777778,"Astrocyte"
"DST-209","DST",0.243988088289764,NA,0.355344097733235,0.385905716672865,-0.0305616189396306,0.538368083206759,NA,0.849498109463341,NA,FALSE,0.159918300653595,"Astrocyte"
"DST-222","DST",0.243988088289764,NA,0.154376341845864,0.0888090606533709,0.0655672811924926,0.938637987980717,NA,0.990202576860899,NA,FALSE,0.289820261437909,"Astrocyte"
"DST-231","DST",0.243988088289764,NA,0.170479478088613,0.0569667180623567,0.113512760026256,0.0629646679457457,NA,0.331314086095471,NA,FALSE,0.254346405228758,"Astrocyte"
"DST-241","DST",0.243988088289764,NA,0.0962533021015604,0.316734844243941,-0.220481542142381,0.0842425352850356,NA,0.361444322886672,NA,FALSE,0.133137254901961,"Astrocyte"
"EFEMP1-201","EFEMP1",0.210147513912695,NA,0.289934982471557,0.484310239171112,-0.194375256699555,0.00226251625706923,NA,0.25000804640615,NA,FALSE,0.52707233436853,"Astrocyte"
"EFEMP1-202","EFEMP1",0.210147513912695,NA,0.710065017528443,0.515689760828888,0.194375256699555,0.00226251625706923,NA,0.25000804640615,NA,FALSE,0.47292766563147,"Astrocyte"
