"transcript_id","gene_id","padj_gene","padj_tx","psi_AD","psi_ctrl","delta_psi","pval","empirical_pval","regular_FDR","empirical_FDR","robust_to_braak","psi_active_ctrl","cell_type"
"ABCA2-202","ABCA2",0.881487419920031,NA,0.737787809366956,0.755787779835634,-0.0179999704686788,0.71497684269751,0.723246691360222,0.950525083228504,0.979012419810346,FALSE,0.614477657004831,"Oligodendrocyte"
"ABCA2-211","ABCA2",0.881487419920031,NA,0.262212190633044,0.244212220164366,0.0179999704686788,0.71497684269751,0.752926291423961,0.950525083228504,0.979012419810346,FALSE,0.385522342995169,"Oligodendrocyte"
"ABCA8-202","ABCA8",0.431563636690539,NA,0.0446073241238645,0.0127998887199506,0.0318074354039138,0.659560506398998,0.672205154673616,0.950525083228504,0.979012419810346,FALSE,0.261738236910651,"Oligodendrocyte"
"ABCA8-203","ABCA8",0.431563636690539,NA,0.461191349826067,0.404083549652259,0.0571078001738083,0.219505336281759,0.269219952134876,0.79708279930043,0.947817477938917,FALSE,0.294572012330633,"Oligodendrocyte"
"ABCA8-204","ABCA8",0.431563636690539,NA,0.037741061605153,0.123984637302803,-0.0862435756976503,0.043322990555807,0.061451097424081,0.612995418094235,0.899213160747041,FALSE,0.0727392644634024,"Oligodendrocyte"
"ABCA8-206","ABCA8",0.431563636690539,NA,0.188930487038779,0.0975039025416516,0.0914265844971271,0.67043686995093,0.711328942524972,0.950525083228504,0.979012419810346,FALSE,0.124764260281502,"Oligodendrocyte"
"ABCA8-208","ABCA8",0.431563636690539,NA,0.125723953812455,0.0770822425637809,0.0486417112486743,0.423638884360424,0.475765464425515,0.880911261229193,0.971255865187079,FALSE,0.071477883719263,"Oligodendrocyte"
"ABCA8-214","ABCA8",0.431563636690539,NA,0.141805823593681,0.284545779219555,-0.142739955625873,0.180152783809562,0.212331583441201,0.772711069231955,0.94098627747358,FALSE,0.174708342294549,"Oligodendrocyte"
"ACAD11-202","ACAD11",0.231223707663295,NA,0.523563123914475,0.766777968201927,-0.243214844287452,0.00491015595423985,0.00943551447593855,0.34050624761803,0.626982218570369,FALSE,0.744534115920763,"Oligodendrocyte"
"ACAD11-208","ACAD11",0.231223707663295,NA,0.476436876085525,0.233222031798073,0.243214844287452,0.00491015595423985,0.0105725659146151,0.34050624761803,0.626982218570369,FALSE,0.255465884079237,"Oligodendrocyte"
"ACTB-206","ACTB",0.862104419797557,NA,0.225873629704299,0.247499367724035,-0.0216257380197353,0.608506483778864,0.653115538797996,0.950525083228504,0.979012419810346,FALSE,0.32719828613695,"Oligodendrocyte"
"ACTB-217","ACTB",0.862104419797557,NA,0.774126370295701,0.752500632275965,0.0216257380197353,0.608506483778864,0.624998799224648,0.950525083228504,0.979012419810346,FALSE,0.672801713863051,"Oligodendrocyte"
"ACTG1-205","ACTG1",0.821092334044308,NA,0.699426385459198,0.59498472914622,0.104441656312978,0.510779436507062,0.560148852137941,0.94218514979548,0.979012419810346,FALSE,0.742447263993317,"Oligodendrocyte"
"ACTG1-206","ACTG1",0.821092334044308,NA,0.300573614540802,0.40501527085378,-0.104441656312978,0.510779436507062,0.533967989135475,0.94218514979548,0.979012419810346,FALSE,0.257552736006683,"Oligodendrocyte"
"ADD1-208","ADD1",0.741429077727369,NA,0.349789515159056,0.0972860782519829,0.252503436907073,0.416517107371939,0.468792811118749,0.876465913119415,0.965675059590863,FALSE,0.0836208879687141,"Oligodendrocyte"
"ADD1-228","ADD1",0.741429077727369,NA,0.650210484840944,0.902713921748017,-0.252503436907073,0.41651710737194,0.44499568939345,0.876465913119415,0.962723538916235,FALSE,0.916379112031286,"Oligodendrocyte"
