"transcript_id","gene_id","padj_gene","padj_tx","psi_AD","psi_ctrl","delta_psi","pval","empirical_pval","regular_FDR","empirical_FDR","robust_to_braak","psi_active_ctrl","cell_type"
"ACTB-206","ACTB",0.815960434614743,NA,0.169675963981335,0.205415324024347,-0.0357393600430113,0.57469122653514,NA,0.836051499139153,NA,FALSE,0.161342281879195,"Vascular_cell"
"ACTB-217","ACTB",0.815960434614743,NA,0.830324036018665,0.794584675975653,0.0357393600430113,0.574691226535139,NA,0.836051499139153,NA,FALSE,0.838657718120805,"Vascular_cell"
"ANKRD12-201","ANKRD12",0.631102298178261,NA,0.803554394923107,0.723879763067904,0.0796746318552024,0.195924359716402,NA,0.717406885963325,NA,FALSE,0,"Vascular_cell"
"ANKRD12-203","ANKRD12",0.631102298178261,NA,0.196445605076893,0.276120236932096,-0.0796746318552024,0.195924359716402,NA,0.717406885963325,NA,FALSE,1,"Vascular_cell"
"APP-201","APP",0.956683226053335,NA,0.394388211424921,0.656362007168459,-0.261973795743538,0.892742634642811,NA,0.964252759912761,NA,FALSE,0.97972972972973,"Vascular_cell"
"APP-204","APP",0.956683226053335,NA,0.605611788575079,0.343637992831541,0.261973795743538,0.892742634642811,NA,0.964252759912761,NA,FALSE,0.0202702702702703,"Vascular_cell"
"ATRX-201","ATRX",0.815960434614743,NA,0.781570826614798,0.705985297217444,0.0755855293973544,0.589304758332871,NA,0.836051499139153,NA,FALSE,0.514587525150905,"Vascular_cell"
"ATRX-202","ATRX",0.815960434614743,NA,0.218429173385202,0.294014702782556,-0.0755855293973543,0.58930475833287,NA,0.836051499139153,NA,FALSE,0.485412474849095,"Vascular_cell"
"CALD1-201","CALD1",0.964252759912761,NA,0.674305555555555,0.703251183514341,-0.0289456279587859,0.964252759912761,NA,0.964252759912761,NA,FALSE,0.716666666666667,"Vascular_cell"
"CALD1-202","CALD1",0.964252759912761,NA,0.325694444444444,0.296748816485659,0.0289456279587859,0.964252759912761,NA,0.964252759912761,NA,FALSE,0.283333333333333,"Vascular_cell"
"CHD9-203","CHD9",0.631102298178261,NA,0.0896643665840423,0.336441102756892,-0.24677673617285,0.121501587418323,NA,0.717406885963325,NA,FALSE,0.285185185185185,"Vascular_cell"
"CHD9-213","CHD9",0.631102298178261,NA,0.910335633415958,0.663558897243108,0.24677673617285,0.121501587418323,NA,0.717406885963325,NA,FALSE,0.714814814814815,"Vascular_cell"
"DDX5-201","DDX5",0.956683226053335,NA,0.348500407415849,0.289240448040258,0.0592599593755903,0.903534157939262,NA,0.964252759912761,NA,FALSE,0.494061085972851,"Vascular_cell"
"DDX5-215","DDX5",0.956683226053335,NA,0.651499592584151,0.710759551959742,-0.0592599593755903,0.903534157939261,NA,0.964252759912761,NA,FALSE,0.505938914027149,"Vascular_cell"
"DLC1-203","DLC1",0.631102298178261,NA,0.32268492377188,0.105042016806723,0.217642906965158,0.053746588994837,NA,0.717406885963325,NA,FALSE,0.666666666666667,"Vascular_cell"
"DLC1-209","DLC1",0.631102298178261,NA,0.67731507622812,0.894957983193277,-0.217642906965158,0.053746588994837,NA,0.717406885963325,NA,FALSE,0.333333333333333,"Vascular_cell"
"MALAT1-201","MALAT1",0.631102298178261,NA,0.041814115798678,0.135610295655775,-0.0937961798570969,0.225453965031049,NA,0.717406885963325,NA,FALSE,0.166666666666667,"Vascular_cell"
"MALAT1-202","MALAT1",0.631102298178261,NA,0.858161401143598,0.825439172675247,0.032722228468351,0.594036591493609,NA,0.836051499139153,NA,FALSE,0.833333333333333,"Vascular_cell"
"MALAT1-211","MALAT1",0.631102298178261,NA,0.100024483057724,0.0389505316689783,0.0610739513887458,0.50104385033702,NA,0.836051499139153,NA,FALSE,0,"Vascular_cell"
"MBP-202","MBP",0.790458072846046,NA,0.776110516428292,0.660016420361248,0.116094096067044,0.439143373803359,NA,0.836051499139153,NA,FALSE,0.353846153846154,"Vascular_cell"
"MBP-207","MBP",0.790458072846046,NA,0.223889483571708,0.339983579638752,-0.116094096067044,0.439143373803359,NA,0.836051499139153,NA,FALSE,0.646153846153846,"Vascular_cell"
"N4BP2L2-222","N4BP2L2",0.707111763592928,NA,0.247888936769661,0.294505494505495,-0.0466165577358338,0.353555881796464,NA,0.836051499139153,NA,FALSE,0.0416666666666667,"Vascular_cell"
"N4BP2L2-229","N4BP2L2",0.707111763592928,NA,0.492758058459902,0.507142857142857,-0.0143847986829547,0.42113203694056,NA,0.836051499139153,NA,FALSE,0.700396825396825,"Vascular_cell"
