"transcript_id","gene_id","padj_gene","padj_tx","psi_AD","psi_ctrl","delta_psi","pval","empirical_pval","regular_FDR","empirical_FDR","robust_to_braak","psi_active_ctrl","cell_type"
"AARS1-201","AARS1",0.0699470218323184,NA,0.249884215812445,0.48859011627907,-0.238705900466624,0.0032043936503034,0.0215216925044084,0.222686576485314,0.97686138166049,FALSE,0.363356718705105,"Excitatory_neuron"
"AARS1-214","AARS1",0.0699470218323184,NA,0.26091237922473,0.276530294953802,-0.0156179157290721,0.936933216919368,0.934904132933504,0.986481048039006,0.997908252909646,FALSE,0.182703235093568,"Excitatory_neuron"
"AARS1-225","AARS1",0.0699470218323184,NA,0.489203404962824,0.234879588767128,0.254323816195696,0.000817330109760826,0.0102755746551543,0.124661439995777,0.97686138166049,FALSE,0.453940046201327,"Excitatory_neuron"
"ABCA5-201","ABCA5",0.57144499319998,NA,0.269940719391649,0.267481453376746,0.00245926601490221,0.469229981886771,0.561967561590151,0.80953331514097,0.987176078742848,FALSE,0.393494623655914,"Excitatory_neuron"
"ABCA5-208","ABCA5",0.57144499319998,NA,0.238323571770473,0.299392363534832,-0.061068791764359,0.77156742775742,0.838441128212864,0.927109005914548,0.98743543107022,FALSE,0.0833870967741936,"Excitatory_neuron"
"ABCA5-213","ABCA5",0.57144499319998,NA,0.204294207421593,0.27264289193721,-0.068348684515617,0.413795263907913,0.514277232275296,0.777200952824097,0.987176078742848,FALSE,0.422703533026114,"Excitatory_neuron"
"ABCA5-214","ABCA5",0.57144499319998,NA,0.287441501416285,0.160483291151212,0.126958210265074,0.286663921629973,0.421957447020838,0.712726507622124,0.97686138166049,FALSE,0.100414746543779,"Excitatory_neuron"
"ABCC5-201","ABCC5",0.262209960031177,NA,0.0959555677046627,0.195068371579922,-0.0991128038752598,0.796595381769899,0.858162652220292,0.933909555913883,0.988884583519482,FALSE,0.118095238095238,"Excitatory_neuron"
"ABCC5-202","ABCC5",0.262209960031177,NA,0.132563183073165,0.0651769013883537,0.0673862816848114,0.0308863461980711,0.0993716261194262,0.414011327515883,0.97686138166049,FALSE,0.0806666666666667,"Excitatory_neuron"
"ABCC5-205","ABCC5",0.262209960031177,NA,0.771481249222172,0.739754727031724,0.0317265221904484,0.135268000294896,0.239986053865215,0.598863593159994,0.97686138166049,FALSE,0.801238095238095,"Excitatory_neuron"
"ABCC8-253","ABCC8",0.210427017608038,NA,0.0943414416150473,0.266204073105449,-0.171862631490401,0.0625016826828279,0.144209169146133,0.494659169416863,0.97686138166049,FALSE,0.234205281993269,"Excitatory_neuron"
"ABCC8-257","ABCC8",0.210427017608038,NA,0.286931379913109,0.384535503061195,-0.097604123148086,0.0152191022855889,0.0635231879558907,0.333543911975272,0.97686138166049,FALSE,0.241766468876509,"Excitatory_neuron"
"ABCC8-280","ABCC8",0.210427017608038,NA,0.618727178471844,0.349260423833356,0.269466754638487,0.91900714986574,0.921048165925197,0.984082017930328,0.996796905687779,FALSE,0.524028249130221,"Excitatory_neuron"
"ACACA-228","ACACA",0.936629369580307,NA,0.494713090660267,0.403125324832819,0.091587765827448,0.874907500085723,0.919418807272852,0.964933584968836,0.996796905687779,FALSE,0.0833333333333333,"Excitatory_neuron"
"ACACA-237","ACACA",0.936629369580307,NA,0.505286909339733,0.596874675167181,-0.091587765827448,0.874907500085724,0.886921912260406,0.964933584968836,0.992739439073083,FALSE,0.916666666666667,"Excitatory_neuron"
"ACAD8-201","ACAD8",0.869377990838658,NA,0.416229537553067,0.404082150130121,0.0121473874229457,0.759115484877988,0.828597870869811,0.924203329826453,0.987269837353389,FALSE,0.330626019878356,"Excitatory_neuron"
"ACAD8-215","ACAD8",0.869377990838658,NA,0.583770462446933,0.595917849869879,-0.0121473874229456,0.759115484877987,0.796766184730909,0.924203329826453,0.987176078742848,FALSE,0.669373980121644,"Excitatory_neuron"
"ACSF3-203","ACSF3",0.437708555793461,NA,0.887475175967823,0.680129419191919,0.207345756775904,0.147858153516194,0.272187402745354,0.603928108733254,0.97686138166049,FALSE,0.857183756166314,"Excitatory_neuron"
"ACSF3-218","ACSF3",0.437708555793461,NA,0.112524824032177,0.319870580808081,-0.207345756775904,0.147858153516194,0.254672526697711,0.603928108733254,0.97686138166049,FALSE,0.142816243833686,"Excitatory_neuron"
"ACSL3-201","ACSL3",0.253530656656404,NA,0.101680472441856,0.274493475182848,-0.172813002740992,0.117627597452805,0.218687192276906,0.574560025734678,0.97686138166049,FALSE,0.214490774062684,"Excitatory_neuron"
"ACSL3-202","ACSL3",0.253530656656404,NA,0.468484702635385,0.264470853055924,0.204013849579462,0.0279169346141884,0.0931984707242768,0.403158986047541,0.97686138166049,FALSE,0.69975217561997,"Excitatory_neuron"
"ACSL3-220","ACSL3",0.253530656656404,NA,0.17915521817679,0.194071090377011,-0.0149158722002211,0.329482584135101,0.438778157576137,0.716177023507555,0.97686138166049,FALSE,0.00367647058823529,"Excitatory_neuron"
"ACSL3-231","ACSL3",0.253530656656404,NA,0.250679606745969,0.266964581384217,-0.0162849746382482,0.264684440603334,0.400003869067635,0.69671257259317,0.97686138166049,FALSE,0.0820805797291108,"Excitatory_neuron"
"ACTB-206","ACTB",0.982064649414865,NA,0.279102042528258,0.368844083104257,-0.0897420405759988,0.957735491091402,0.950977194996555,0.991738110540077,0.99904167465509,FALSE,0.452892016009684,"Excitatory_neuron"
"ACTB-217","ACTB",0.982064649414865,NA,0.720897957471742,0.631155916895743,0.0897420405759988,0.957735491091403,0.983688084583953,0.991738110540077,0.99904167465509,FALSE,0.547107983990316,"Excitatory_neuron"
"ACTG1-205","ACTG1",0.575451724556776,NA,0.803936536401711,0.809934420942123,-0.00599788454041239,0.922021927912465,0.956023692276021,0.984082017930328,0.99904167465509,FALSE,0.722062901487136,"Excitatory_neuron"
"ACTG1-206","ACTG1",0.575451724556776,NA,0.125422916248249,0.136387558932488,-0.0109646426842393,0.616170292524749,0.713657705182313,0.876172934947377,0.987176078742848,FALSE,0.174941319451424,"Excitatory_neuron"
"ACTG1-219","ACTG1",0.575451724556776,NA,0.0706405473500402,0.0536780201253885,0.0169625272246517,0.29239786090871,0.404094612854792,0.712726507622124,0.97686138166049,FALSE,0.10299577906144,"Excitatory_neuron"
"ACTN1-203","ACTN1",0.194399167715376,NA,0.0820944848860334,0.217494565509347,-0.135400080623313,0.102330977403473,0.199407504578628,0.561514818581158,0.97686138166049,FALSE,0.215245799785661,"Excitatory_neuron"
"ACTN1-211","ACTN1",0.194399167715376,NA,0.263602806804293,0.101549111456566,0.162053695347727,0.03815102660295,0.113656116938838,0.426482368590768,0.97686138166049,FALSE,0.135450822751142,"Excitatory_neuron"
"ACTN1-227","ACTN1",0.194399167715376,NA,0.0644475677832313,0.0486653135083761,0.0157822542748553,0.351327804930728,0.458745855156412,0.730866142106232,0.97686138166049,FALSE,0.0197531177572425,"Excitatory_neuron"
