"gene_id","cell_type","log2FC","lfcSE","pval","padj","baseMean"
"ACTR1A","Excitatory_neuron",-0.946622151430065,0.586752124396659,0.106673814133032,0.881746430389463,23.3238199156509
"ACTR1B","Excitatory_neuron",0.29057222293259,0.882248912418463,0.741888120056897,0.999464148140922,2.66766497010369
"ACTR2","Excitatory_neuron",-1.36160580490741,0.5664522789964,0.0162281693470629,0.457890150996687,57.75390111735
"ACTR3","Excitatory_neuron",0.589902819511186,0.574925147048085,0.304867301380933,0.999464148140922,27.5191531730517
"ACTR3B","Excitatory_neuron",-1.39868050628991,0.817136536407416,0.0869546996378012,0.822758660434873,10.2364862051067
"ACTR5","Excitatory_neuron",0.0463907079934946,1.04971420406631,0.964750039226904,0.999464148140922,10.5126418414149
"ACTR6","Excitatory_neuron",-0.314499727990994,0.813461655020383,0.69903829307444,0.999464148140922,4.66517482617021
"ACTR8","Excitatory_neuron",-0.568473865373852,0.778255872719019,0.465117628046603,0.999464148140922,16.9214784668464
"ACVR1","Excitatory_neuron",1.84107868720928,1.27170948556673,0.147695499427491,0.937485555529845,2.48421991626763
"ACVR1B","Excitatory_neuron",-0.933736746139048,0.687150345595423,0.174192972902429,0.972277137672152,5.85101935479288
"ACVR1C","Excitatory_neuron",-0.603099814402328,1.10387908885827,0.58482819041904,0.999464148140922,8.78401470518836
"ACVR2A","Excitatory_neuron",-2.50854636012785,0.978009723809505,0.0103190576850058,0.364260460109392,7.31025930124346
"ACVR2B","Excitatory_neuron",-0.513351819210336,1.29964621405653,0.692847677997458,0.999464148140922,3.14978218211371
"ACVR2B-AS1","Excitatory_neuron",-3.12475470150092,3.13733815578749,0.319255426507923,0.999464148140922,1.31930288596449
"ACYP1","Excitatory_neuron",-0.296056035960812,2.14274492781576,0.890108657312959,0.999464148140922,0.571448392926177
"ACYP2","Excitatory_neuron",-1.02037174628606,1.90669166106161,0.592544069232407,0.999464148140922,0.432622262481002
"ADA","Excitatory_neuron",0.710541710884262,3.58155144175087,0.842740438752657,0.999464148140922,2.93897996192538
"ADAL","Excitatory_neuron",-1.54272150561637,1.55158288748964,0.320082281033003,0.999464148140922,1.01743508055845
"ADAM10","Excitatory_neuron",-0.955710130187906,0.799304931301124,0.23182282171324,0.999464148140922,12.8168846989512
"ADAM11","Excitatory_neuron",-1.28980257151794,0.860748306239681,0.134012069043143,0.916980264773414,17.5506857461462
"ADAM15","Excitatory_neuron",0.673604779805238,1.18285588492584,0.569035022199697,0.999464148140922,2.95250635065276
"ADAM17","Excitatory_neuron",-0.0906668384975017,0.880584606115832,0.917993052456082,0.999464148140922,16.3138793926315
"ADAM19","Excitatory_neuron",1.48735054479301,1.53906499482456,0.333844670596188,0.999464148140922,0.911608953302015
"ADAM21","Excitatory_neuron",-1.38088251274986,2.56531385919416,0.5903769306185,0.999464148140922,1.06331469260241
"ADAM22","Excitatory_neuron",-0.299523140913204,0.741862184631764,0.686400251598631,0.999464148140922,8.75216016789983
"ADAM23","Excitatory_neuron",-0.215703902339055,0.531655257688391,0.684947334680912,0.999464148140922,14.7172215095547
"ADAM9","Excitatory_neuron",-2.19664530014283,0.605018048498866,0.000282642224644007,0.0376233270965643,16.6173699650633
"ADAMTS1","Excitatory_neuron",1.97690280958344,1.0930143574593,0.0705022107373629,0.787887265017543,2.79539681093859
"ADAMTS10","Excitatory_neuron",-1.03089923473163,2.13014208104595,0.628415698798115,0.999464148140922,0.542520426234766
"ADAMTS13","Excitatory_neuron",-0.76311530509984,1.34446715238831,0.570308754398493,0.999464148140922,1.15940290361369
"ADAMTS16","Excitatory_neuron",0.500985147538529,1.58339247755777,0.751699028333044,0.999464148140922,3.7526365237305
"ADAMTS16-DT","Excitatory_neuron",0.392721365185452,1.95071794798243,0.840447231502567,0.999464148140922,0.611151247901486
"ADAMTS19","Excitatory_neuron",1.16202162048411,1.72627401879667,0.500859139451645,0.999464148140922,0.899194054785264
"ADAMTS2","Excitatory_neuron",0.947304816158458,1.35949681091389,0.485924541558,0.999464148140922,2.5559617656805
"ADAMTS3","Excitatory_neuron",-1.75369784965237,1.01883103915618,0.0851992509978932,0.816180354877655,7.60267497846047
"ADAMTS4","Excitatory_neuron",0.789571702982591,2.59481897284826,0.760908654707621,0.999464148140922,0.990151618963478
"ADAMTS5","Excitatory_neuron",0.250537912906884,3.58015874646051,0.944209933150033,0.999464148140922,0.255184562728442
"ADAMTS8","Excitatory_neuron",-0.726310484867937,0.717926658738972,0.311692118668314,0.999464148140922,9.94325371950032
"ADAMTSL3","Excitatory_neuron",-1.10833877155406,3.57655168443562,0.756644358790483,0.999464148140922,0.352820535511283
"ADAP1","Excitatory_neuron",-0.359940570449053,0.94490428940842,0.70325662067931,0.999464148140922,6.06489163375279
"ADAP2","Excitatory_neuron",1.66184530419269,1.95802239497687,0.396027865908397,0.999464148140922,0.644679127757231
"ADAR","Excitatory_neuron",0.164035891938425,0.636827866852758,0.796728921396712,0.999464148140922,32.0762203077715
"ADARB1","Excitatory_neuron",-0.642408778923836,2.02933832543204,0.751576953259051,0.999464148140922,0.386286533378738
"ADARB2","Excitatory_neuron",0.344549746464239,2.79348420930771,0.901837469210901,0.999464148140922,0.321717037256701
"ADAT1","Excitatory_neuron",-0.452687517184787,0.693387201127451,0.513843982133506,0.999464148140922,11.1583112469364
"ADAT2","Excitatory_neuron",-1.73534083404383,1.96617143852383,0.377452999690242,0.999464148140922,1.02353549199281
"ADCK1","Excitatory_neuron",-1.50541590468141,1.34817033596881,0.264149874054469,0.999464148140922,1.08224105502253
"ADCK2","Excitatory_neuron",-0.830646614856516,0.856372402288058,0.332066640545526,0.999464148140922,7.77385266619087
"ADCK5","Excitatory_neuron",0.86904742199093,1.00733797968369,0.388293180298707,0.999464148140922,5.78583162924243
"ADCY1","Excitatory_neuron",-0.580670875241802,0.780011816848838,0.456611197044171,0.999464148140922,10.5846792147909
"ADCY2","Excitatory_neuron",-1.2254163621779,0.697638934868397,0.0789997523443273,0.809301798046629,41.9713917402715
"ADCY3","Excitatory_neuron",-0.431030235947339,1.72277465124761,0.802436268025446,0.999464148140922,0.744945512155368
"ADCY5","Excitatory_neuron",-1.25445848042083,1.55319066131815,0.419283181000325,0.999464148140922,6.53244654045428
