"transcript_id","gene_id","padj_gene","padj_tx","psi_AD","psi_ctrl","delta_psi","pval","empirical_pval","regular_FDR","empirical_FDR","robust_to_braak","psi_active_ctrl","cell_type"
"AAR2-201","AAR2",0.216351639382596,NA,0.536294595120054,0.159556312069529,0.376738283050525,0.0155651794864476,0.0691158101839006,0.323533775223486,0.993518299377107,FALSE,0.861111111111111,"Inhibitory_neuron"
"AAR2-206","AAR2",0.216351639382596,NA,0.383543550111792,0.602929926014436,-0.219386375902645,0.0155651794864476,0.0708032994087887,0.323533775223486,0.993518299377107,FALSE,0.138888888888889,"Inhibitory_neuron"
"AARS1-201","AARS1",0.523491212808196,NA,0.179991897181225,0.634623632400063,-0.454631735218838,0.227214795726884,0.368543877129929,0.641601613165986,0.993518299377107,FALSE,0.465423768626864,"Inhibitory_neuron"
"AARS1-225","AARS1",0.523491212808196,NA,0.690468933275951,0.159839071603777,0.530629861672173,0.227214795726868,0.362754341933679,0.641601613165986,0.993518299377107,FALSE,0.534576231373136,"Inhibitory_neuron"
"ABAT-201","ABAT",0.991479193173045,NA,0.569703939471381,0.384877366511549,0.184826572959832,0.983762773249583,0.992193351596983,0.993362822477682,0.997767783818871,FALSE,0.547008547008547,"Inhibitory_neuron"
"ABAT-202","ABAT",0.991479193173045,NA,0.339716355995426,0.505547550899875,-0.165831194904449,0.983762773249583,0.983477506186033,0.993362822477682,0.997587442717428,FALSE,0.452991452991453,"Inhibitory_neuron"
"ABCA5-208","ABCA5",0.310369833472854,NA,0.301240263210435,0.289073617952928,0.0121666452575064,0.0700971324578147,0.17306712904037,0.431778864514456,0.993518299377107,FALSE,0.583333333333333,"Inhibitory_neuron"
"ABCA5-213","ABCA5",0.310369833472854,NA,0.232553909972899,0.459100445078213,-0.226546535105314,0.0700971324578148,0.176538705481715,0.431778864514456,0.993518299377107,FALSE,0.416666666666667,"Inhibitory_neuron"
"ABCC8-253","ABCC8",0.880815990301851,NA,0.148646798889324,0.21465649061557,-0.066009691726246,0.776556138388571,0.835886268746863,0.930660720620829,0.994261651733517,FALSE,0.164983164983165,"Inhibitory_neuron"
"ABCC8-280","ABCC8",0.880815990301851,NA,0.255074090321204,0.252624528072098,0.00244956224910603,0.776556138388571,0.82736423220236,0.930660720620829,0.994261651733517,FALSE,0.835016835016835,"Inhibitory_neuron"
