"gene_id","cell_type","log2FC","lfcSE","pval","padj","baseMean"
"IDH1","Astrocyte",-0.524089628382637,0.246794423013815,0.0337046257260443,0.386978006996388,61.851355051714
"IDH1-AS1","Astrocyte",-0.503787416957846,1.12669025314506,0.65477453249244,NA,0.949869760884493
"PIKFYVE","Astrocyte",-0.0811453850139393,0.146883634881717,0.580642316122374,0.843175929833912,125.218017176391
"PTH2R","Astrocyte",-0.0150659718105511,0.883041876444442,0.986387595597624,NA,2.3620247146237
"MAP2","Astrocyte",0.126921929099204,0.259428082074212,0.624673610402628,0.864115181297252,160.918741974711
"UNC80","Astrocyte",0.449476088256378,0.289453201094041,0.120460059957311,0.532312382400385,82.9893386544395
"RPE","Astrocyte",0.0240947164504917,0.203043575086946,0.90553861800362,0.972729373924907,42.5759887060203
"KANSL1L","Astrocyte",-0.109509128066869,0.107990650988195,0.310553555293643,0.698720414309301,230.396331671742
"ENSG00000272807","Astrocyte",-0.388697023253173,0.519633986698922,0.454447619882532,NA,5.22093417489298
"KANSL1L-AS1","Astrocyte",0.106919485271529,0.237845787626652,0.653047345120589,0.87544425599138,47.759592510064
"ENSG00000279317","Astrocyte",-0.602016768416236,0.360825572095692,0.0952278905739084,0.497463927990556,22.0039513365762
"ACADL","Astrocyte",0.0656193261663882,0.352468104308223,0.852310694562756,0.95410519108217,13.1962529164919
"LANCL1-AS1","Astrocyte",-0.834042743406205,0.404703723213272,0.0393152126559157,0.408309445681534,10.729617502919
"LANCL1","Astrocyte",-0.21955027866714,0.143900589387533,0.127082604337797,0.539367675557939,73.2240407828416
"CPS1","Astrocyte",0.0532911463364237,0.346380648501973,0.877726908037926,0.962844717643489,17.568574265157
"ERBB4","Astrocyte",-0.0516845702562101,0.126603038181141,0.683096637992719,0.886525412911294,873.532486628349
"ENSG00000273118","Astrocyte",-0.459609572425796,0.272799350588291,0.0920291270989067,0.494180987604223,168.527290152587
"LINC01878","Astrocyte",-2.01578572282893,1.57653592432915,0.201031940656519,NA,0.711124313121687
"ENSG00000223373","Astrocyte",-0.139359805858897,1.55240176015681,0.928469630188523,NA,0.579826132310959
"ENSG00000286965","Astrocyte",-0.654699306855005,0.505575293074121,0.195334352450172,NA,5.53262248555082
"IKZF2","Astrocyte",0.265505008916965,0.185388682942301,0.152099961316433,0.567342958790751,154.157391654857
"ENSG00000270659","Astrocyte",-0.993090882682965,0.510113381506867,0.0515582111129061,NA,3.67674835311568
"SPAG16-DT","Astrocyte",-0.193389641260511,1.18175312026041,0.870009516848691,NA,0.582352525895644
"SPAG16","Astrocyte",-0.308343077840307,0.233192565944535,0.186078910208417,0.60128097041128,155.852716263032
"ENSG00000197585","Astrocyte",0.15059397852992,0.357413184433282,0.673503746165108,0.882104909947736,12.7925757863396
"VWC2L","Astrocyte",-0.0885999577913808,0.409072616704441,0.828529937775998,0.944608030843675,6.99855511843124
"BARD1","Astrocyte",0.810519755319877,0.371598137128942,0.029170636637729,0.372365187824044,92.0616318524232
"SNHG31","Astrocyte",0.963279214066937,0.397709125418353,0.0154323911239425,0.333250357273679,45.0763846075196
"ABCA12","Astrocyte",-0.605000610875138,0.552699446337507,0.273679388756776,0.671222582071552,7.98192004748453
"ENSG00000227769","Astrocyte",0.910581878825304,0.455838139675214,0.0457601358478878,0.417130602814195,9.54902458884617
"ENSG00000286836","Astrocyte",-0.278865031782806,0.362184632220788,0.441327957110513,0.77589055486519,20.8023971007048
"ATIC","Astrocyte",-0.121110333997815,0.219645735110828,0.581366753345514,0.843469831884893,60.8671224551138
"FN1","Astrocyte",0.810040657996707,0.404198158741451,0.0450627601769489,0.41644927736189,59.7044667876401
"ENSG00000225166","Astrocyte",0.218132927069289,1.64335533728735,0.894401923985283,NA,0.270186944589835
"ENSG00000237525","Astrocyte",1.08956047688289,2.03956453187271,0.593194654307025,NA,0.283506045478376
"LINC00607","Astrocyte",1.09910352114609,1.25802728884739,0.382296772066792,NA,0.570662021746995
"MREG","Astrocyte",0.311719990822459,0.285512762167822,0.274925396649286,0.672078046530735,18.321214110173
"PECR","Astrocyte",-0.0901475665486381,0.275676016619204,0.743663744802625,0.91130708085052,18.9389021472253
"TMEM169","Astrocyte",0.146459686827791,0.566629571916872,0.796040193265773,NA,2.53259178872484
"XRCC5","Astrocyte",0.175009142646063,0.147194445765971,0.234453176856184,0.640955649758788,190.958160701489
"LINC01963","Astrocyte",-0.342786999447246,0.732138904345641,0.639641997580516,NA,1.89888245707896
"MARCHF4","Astrocyte",-0.110920832641266,1.02996323781419,0.914238450929205,NA,1.5339241414501
"SMARCAL1","Astrocyte",0.193494383699181,0.201749483532687,0.337517223960675,0.714594463073931,61.3607612442417
"RPL37A-DT","Astrocyte",0.331875402701039,0.440440679019548,0.451144940995796,0.781277804748646,9.7513964810458
"ENSG00000241520","Astrocyte",-0.222892641896855,1.36036866729404,0.869851407595251,NA,0.727283331182048
"RPL37A","Astrocyte",-0.67062839527419,0.304799056681531,0.0277904955061161,0.369930001187143,96.6269430204385
"LINC01280","Astrocyte",-0.358745152484384,2.10278216926535,0.864534365952354,NA,0.498400426537289
"IGFBP2","Astrocyte",-0.621497820858616,0.967696151275909,0.520714249093357,NA,1.14839384451757
"IGFBP5","Astrocyte",0.272316239850189,0.60880929327306,0.654663396420723,0.875632723294317,24.7377243365396
